0.0	-0.33852
0.1	-0.31062
0.2	-0.28161
0.3	-0.25388
0.4	-0.22982
0.5	-0.20588
0.6	-0.17799
0.7	-0.14888
0.8	-0.12256
0.9	-0.10015
1.0	-0.07516
1.1	-0.04857
1.2	-0.02036
1.3	0.01011
1.4	0.03497
1.5	0.05961
1.6	0.08556
1.7	0.11186
1.8	0.14297
1.9	0.17248
2.0	0.19841
2.1	0.22473
2.2	0.25228
2.3	0.26895
2.4	0.28661
2.5	0.29991
2.6	0.31949
2.7	0.34648
2.8	0.37296
2.9	0.39422
3.0	0.41564
3.1	0.44306
3.2	0.47344
3.3	0.49640
3.4	0.52111
3.5	0.54505
3.6	0.57094
3.7	0.59608
3.8	0.61988
3.9	0.64842
4.0	0.67307
4.1	0.69660
4.2	0.71823
4.3	0.74389
4.4	0.77321
4.5	0.80417
4.6	0.82808
4.7	0.85261
4.8	0.87863
4.9	0.90837
5.0	0.93186
5.1	0.95674
5.2	0.98506
5.3	1.01560
5.4	1.04385
5.5	1.06834
5.6	1.09454
5.7	1.12169
5.8	1.14518
5.9	1.17143
6.0	1.20080
6.1	1.23004
6.2	1.25708
6.3	1.27844
6.4	1.30350
6.5	1.32800
6.6	1.35408
6.7	1.38096
6.8	1.40919
6.9	1.43547
7.0	1.45913
7.1	1.48669
7.2	1.51179
7.3	1.53476
7.4	1.56098
7.5	1.58610
7.6	1.60928
7.7	1.63667
7.8	1.66464
7.9	1.69036
8.0	1.71248
8.1	1.73711
8.2	1.76308
8.3	1.79074
8.4	1.81497
8.5	1.84407
8.6	1.87361
8.7	1.89862
8.8	1.92217
8.9	1.94764
9.0	1.97283
9.1	1.99604
9.2	2.02370
9.3	2.05279
9.4	2.07885
9.5	2.10136
9.6	2.12446
9.7	2.14880
9.8	2.17337
9.9	2.19989
10.0	2.22560
10.1	2.25084
10.2	2.27452
10.3	2.29752
10.4	2.32059
10.5	2.34316
10.6	2.36923
10.7	2.39276
10.8	2.41972
10.9	2.44329
11.0	2.47190
11.1	2.49852
11.2	2.52001
11.3	2.54559
11.4	2.57044
11.5	2.59539
11.6	2.62268
11.7	2.64841
11.8	2.67461
11.9	2.70201
12.0	2.72402
12.1	2.74454
12.2	2.76935
12.3	2.79679
12.4	2.82302
12.5	2.84635
12.6	2.87225
12.7	2.89730
12.8	2.91539
12.9	2.93743
13.0	2.96341
13.1	2.98992
13.2	3.01063
13.3	3.03356
13.4	3.06093
13.5	3.08550
13.6	3.10807
13.7	3.13033
13.8	3.15348
13.9	3.17946
14.0	3.20506
14.1	3.23028
14.2	3.25513
14.3	3.27818
14.4	3.30259
14.5	3.32282
14.6	3.34360
14.7	3.36551
14.8	3.39414
14.9	3.41884
15.0	3.44139
15.1	3.46285
15.2	3.48306
15.3	3.50338
15.4	3.52727
15.5	3.55031
15.6	3.57561
15.7	3.60041
15.8	3.61997
15.9	3.64795
16.0	3.67503
16.1	3.69606
16.2	3.71652
16.3	3.74035
16.4	3.76350
16.5	3.78447
16.6	3.81095
16.7	3.83667
16.8	3.85768
16.9	3.87408
17.0	3.89523
17.1	3.91800
17.2	3.94063
17.3	3.96544
17.4	3.99141
17.5	4.01419
17.6	4.03505
17.7	4.05399
17.8	4.07803
17.9	4.09843
18.0	4.11780
18.1	4.14235
18.2	4.16756
18.3	4.19048
18.4	4.21070
18.5	4.23242
18.6	4.25481
18.7	4.27667
18.8	4.30024
18.9	4.32373
19.0	4.34701
19.1	4.36634
19.2	4.38756
19.3	4.40937
19.4	4.42979
19.5	4.44829
19.6	4.47057
19.7	4.49250
19.8	4.51372
19.9	4.53378
20.0	4.55718
20.1	4.57677
20.2	4.59469
20.3	4.61517
20.4	4.63898
20.5	4.66214
20.6	4.67952
20.7	4.70169
20.8	4.72343
20.9	4.74017
21.0	4.75984
21.1	4.78467
21.2	4.80336
21.3	4.82272
21.4	4.84536
21.5	4.87242
21.6	4.89258
21.7	4.91046
21.8	4.92811
21.9	4.94913
22.0	4.96716
22.1	4.98720
22.2	5.01201
22.3	5.03447
22.4	5.05123
22.5	5.06983
22.6	5.08951
22.7	5.11233
22.8	5.13023
22.9	5.14822
23.0	5.17008
23.1	5.18926
23.2	5.20655
23.3	5.22605
23.4	5.24431
23.5	5.26351
23.6	5.28301
23.7	5.30469
23.8	5.32429
23.9	5.34449
24.0	5.36345
24.1	5.38084
24.2	5.39730
24.3	5.41558
24.4	5.43547
24.5	5.45444
24.6	5.47190
24.7	5.48997
24.8	5.51092
24.9	5.53006
25.0	5.54739
25.1	5.56503
25.2	5.58522
25.3	5.60334
25.4	5.62197
25.5	5.64454
25.6	5.66309
25.7	5.67786
25.8	5.69230
25.9	5.71133
26.0	5.73232
26.1	5.75213
26.2	5.76743
26.3	5.78920
26.4	5.80542
