0.0	-7.81329
0.1	-7.80963
0.2	-7.80566
0.3	-7.80051
0.4	-7.79486
0.5	-7.78926
0.6	-7.78349
0.7	-7.78123
0.8	-7.77789
0.9	-7.77012
1.0	-7.76387
1.1	-7.75948
1.2	-7.75709
1.3	-7.75541
1.4	-7.75250
1.5	-7.74839
1.6	-7.74190
1.7	-7.73924
1.8	-7.73705
1.9	-7.73181
2.0	-7.72550
2.1	-7.72154
2.2	-7.71540
2.3	-7.70846
2.4	-7.70703
2.5	-7.70300
2.6	-7.69741
2.7	-7.68654
2.8	-7.68124
2.9	-7.67490
3.0	-7.66936
3.1	-7.66445
3.2	-7.65746
3.3	-7.64946
3.4	-7.64494
3.5	-7.64238
3.6	-7.63792
3.7	-7.63449
3.8	-7.62792
3.9	-7.62331
4.0	-7.61754
4.1	-7.61489
4.2	-7.61151
4.3	-7.60846
4.4	-7.60143
4.5	-7.59566
4.6	-7.59432
4.7	-7.59141
4.8	-7.58618
4.9	-7.58121
5.0	-7.57186
5.1	-7.56579
5.2	-7.56076
5.3	-7.55386
5.4	-7.54343
5.5	-7.53565
5.6	-7.52865
5.7	-7.52506
5.8	-7.51962
5.9	-7.51392
6.0	-7.50514
6.1	-7.49834
6.2	-7.49421
6.3	-7.49194
6.4	-7.48495
6.5	-7.47914
6.6	-7.47208
6.7	-7.46722
6.8	-7.46300
6.9	-7.45919
7.0	-7.45502
7.1	-7.44995
7.2	-7.44145
7.3	-7.43382
7.4	-7.42975
7.5	-7.42389
7.6	-7.41268
7.7	-7.40520
7.8	-7.39531
7.9	-7.38889
8.0	-7.38369
8.1	-7.37775
8.2	-7.37008
8.3	-7.36368
8.4	-7.35568
8.5	-7.35248
8.6	-7.34821
8.7	-7.34065
8.8	-7.33016
8.9	-7.31973
9.0	-7.31538
9.1	-7.31104
9.2	-7.30486
9.3	-7.29817
9.4	-7.29073
9.5	-7.28496
9.6	-7.27825
9.7	-7.27346
9.8	-7.26481
9.9	-7.25585
10.0	-7.24694
10.1	-7.24035
10.2	-7.23566
10.3	-7.22956
10.4	-7.21999
10.5	-7.21104
10.6	-7.20625
10.7	-7.19940
10.8	-7.19245
10.9	-7.18671
11.0	-7.17848
11.1	-7.16989
11.2	-7.16086
11.3	-7.15372
11.4	-7.14914
11.5	-7.13951
11.6	-7.13083
11.7	-7.12340
11.8	-7.11877
11.9	-7.11220
12.0	-7.10297
12.1	-7.09376
12.2	-7.08604
12.3	-7.07829
12.4	-7.07404
12.5	-7.06777
12.6	-7.05938
12.7	-7.05079
12.8	-7.04375
12.9	-7.03402
13.0	-7.02542
13.1	-7.01770
13.2	-7.00989
13.3	-7.00081
13.4	-6.98848
13.5	-6.98271
13.6	-6.97934
13.7	-6.96941
13.8	-6.95912
13.9	-6.95336
14.0	-6.94421
14.1	-6.93597
14.2	-6.92834
14.3	-6.91954
14.4	-6.91257
14.5	-6.90164
14.6	-6.89279
14.7	-6.88655
14.8	-6.87930
14.9	-6.86942
15.0	-6.86095
15.1	-6.85480
15.2	-6.84838
15.3	-6.84160
15.4	-6.83194
15.5	-6.82200
15.6	-6.81398
15.7	-6.80616
15.8	-6.79681
15.9	-6.78876
16.0	-6.77998
16.1	-6.76979
16.2	-6.76200
16.3	-6.75468
16.4	-6.74487
16.5	-6.73757
16.6	-6.72798
16.7	-6.71823
16.8	-6.70818
16.9	-6.69971
17.0	-6.69174
17.1	-6.68202
17.2	-6.67311
17.3	-6.66477
17.4	-6.65602
17.5	-6.65048
17.6	-6.64039
17.7	-6.63026
17.8	-6.61720
17.9	-6.60954
18.0	-6.60113
18.1	-6.59213
18.2	-6.58317
18.3	-6.57588
18.4	-6.56604
18.5	-6.55558
18.6	-6.54914
18.7	-6.53976
18.8	-6.53096
18.9	-6.52125
19.0	-6.51112
19.1	-6.50317
19.2	-6.49554
19.3	-6.48624
19.4	-6.47516
19.5	-6.46259
19.6	-6.45615
19.7	-6.44891
19.8	-6.44027
19.9	-6.42923
20.0	-6.41897
20.1	-6.41012
20.2	-6.39921
20.3	-6.39043
20.4	-6.38109
20.5	-6.36975
20.6	-6.35905
20.7	-6.35069
20.8	-6.34360
20.9	-6.33450
21.0	-6.32479
21.1	-6.31385
21.2	-6.30278
21.3	-6.29352
21.4	-6.28472
